Sequence ID,Predicted label,Final_Confidence_Score,Predicted_Code,Predicted_Path_Codes
Gypsy-24_GM-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_LBS-LTR,SubclassI,N/A,2.1,"2,2.1"
BEL-3_DPer-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-24_LMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_PBa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_PIT-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-24_PR-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_RC-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_SI-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-24_VV-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25-I_NV,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25-LTR_NVi,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
BEL-3_DRh-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-251_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-254_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-256_AA-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-259_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_ALY-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_BD-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_CPB-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_CT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-3_DWil-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-25_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_DPu-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_DYa-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-25_GM-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_LBS-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_Mad-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_OD-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_PBa-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-25_PMar-I,L1,N/A,1.4.4,"1,1.4,1.4.4"
Gypsy-25_PTr-I__2,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
ALTR2B2_SSc,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-3_GA-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-25_SI-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_SSa-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-25_XT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-26-LTR_DR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-261_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-263_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-266_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-268_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-26_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_Adi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-3_PBa-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-26_Ano-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_BG-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_CCri-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_CQ-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-26_CT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-26_DP-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_DPu-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_GA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_IS-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_LMi-I,DIRS,N/A,1.2,"1,1.2"
BEL-3_PMar-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_PIT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_PMar-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_SB-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-26_SSa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-26_TC-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27-I_DR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27-LTR_NV,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-271_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-274_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4-I_HM,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-276_AA-LTR,SINE,N/A,1.5,"1,1.5"
Gypsy-279_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-27_ADe-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_BD-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-27_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_CPB-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_CT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_DPu-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
BEL-4-LTR_XT,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-27_GA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_LBS-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_MLP-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_PAb-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-27_PMar-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_PTr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-27_SP-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-27_ST-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-28-I_DR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28-LTR_NV,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-40_DRe-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-281_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-284_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-286_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-289_AA-I,SubclassI,N/A,2.1,"2,2.1"
Gypsy-28B_SSa-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_Adi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_BG-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_CCri-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_CQ-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-41_CQ-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-28_DAn-LTR,Jockey,N/A,1.4.3,"1,1.4,1.4.3"
Gypsy-28_DPu-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_GA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_LMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_OD-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_PIT-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-28_PSo-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_SB-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-28_SP-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-28_VV-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
BEL-42_CQ-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-29-LTR_DR,SINE,N/A,1.5,"1,1.5"
Gypsy-291_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-293_AA-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-296_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-298_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-29_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_Adi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_ATr-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_BG-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_CGi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-43_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-29_CQ-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-29_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_DYa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_GM-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_MLP-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_PAb-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_PMar-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_RC-I,LTR,N/A,1.1,"1,1.1"
Gypsy-29_SI-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-29_ST-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-44_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-2B_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2D_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2H_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_AC-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_ADe-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_ALY-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_BFB-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_BRa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_CCO-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
ALTR2C_BT,L1,N/A,1.4.4,"1,1.4,1.4.4"
BEL-44_DRe-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-2_CGi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_CP-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_CPu-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_CSa-I,DIRS,N/A,1.2,"1,1.2"
Gypsy-2_DAn-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_DFa-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-2_DKi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_DPu-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-2_DSim-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-45_DRe-I,L1,N/A,1.4.4,"1,1.4,1.4.4"
Gypsy-2_DVir-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_EPa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_FV-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_GDe-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_HMM-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-2_LBS-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_LENY-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_LU-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_Mad-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_MVPL-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-46_CQ-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-2_PAb-LTR,LINE,N/A,1.4,"1,1.4"
Gypsy-2_PD-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_PMar-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_PPI-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_PR-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_PSH-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_PTrit-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_RC-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_SCH-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_SK-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-47_CQ-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-2_SSa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-2_TCa-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-2_XT-I,DIRS,N/A,1.2,"1,1.2"
Gypsy-3-I_TA,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-3-LTR_NV,SubclassI,N/A,2.1,"2,2.1"
Gypsy-30-I_NVi,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_AA-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_ALY-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_ATr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_BRa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-48_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-30_CGi-LTR,SubclassI,N/A,2.1,"2,2.1"
Gypsy-30_CT-I,Jockey,N/A,1.4.3,"1,1.4,1.4.3"
Gypsy-30_DEl-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_DYa-I,L1,N/A,1.4.4,"1,1.4,1.4.4"
Gypsy-30_LMi-LTR,SINE,N/A,1.5,"1,1.5"
Gypsy-30_OD-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-30_PIT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-30_PSo-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_SI-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-30_SSa-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
BEL-49_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-31-I_DR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31-LTR_NVi,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-31_ADe-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_ALY-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_BD-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_BRa-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-31_CQ-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_DAn-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_DPu-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_DYa-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-49_DRe-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-31_LMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_PIT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_PMar-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_SB-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-31_SSa-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32-I_DR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32-LTR_NVi,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-32_Adi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_ATr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4_Ano-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-32_BRa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_CGi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_CT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_DP-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_DWil-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_GM-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_Mad-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_PAb-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_PMar-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-32_PT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
BEL-4_CQ-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-32_SP-I,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Gypsy-32_ST-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33-I_NVi,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33B_ATr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_Adi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_ATr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_BRa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_CGi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_CT-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_DPu-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4_DAn-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-33_GM-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_Mad-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_PAb-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_PM-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_PT-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-33_SI-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-33_VV-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34-LTR_NV,SINE,N/A,1.5,"1,1.5"
Gypsy-34_Adi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
ALTR39_BT,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
BEL-4_DBp-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-34_BG-I,LINE,N/A,1.4,"1,1.4"
Gypsy-34_CCri-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_CQ-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_DAn-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_DWil-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_LMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_PAb-I,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Gypsy-34_PMar-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-34_PT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
BEL-4_DFi-I,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Gypsy-34_ST-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35-LTR_NV,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_Adi-I,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Gypsy-35_AMi-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-35_BG-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_CCri-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_CQ-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_GA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_LMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4_DPer-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-35_NVi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_PAb-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_PMar-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-35_PT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-35_ST-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36C_ATr-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_ALy-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_ATr-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-36_BRa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_CGi-LTR,LINE,N/A,1.4,"1,1.4"
BEL-4_DRh-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-36_DAn-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_DWil-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_LMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_PAb-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-36_PMar-I,R2,N/A,1.4.1,"1,1.4,1.4.1"
Gypsy-36_PT-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-36_ST-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-37_AA-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-37_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4_DVir-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-37_BG-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-37_CGi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-37_CQ-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-37_DPu-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-37_GM-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-37_Mad-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-37_OD-I,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Gypsy-37_PIT-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-37_PSo-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Gypsy-37_SSa-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
BEL-4_GA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-38-LTR_NV,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Gypsy-38_Adi-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Gypsy-38_BD-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-38_CCri-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-38_CPB-LTR,SINE,N/A,1.5,"1,1.5"
Gypsy-38_DEl-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Gypsy-38_GA-I,DIRS,N/A,1.2,"1,1.2"
Gypsy-38_LMi-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
